Gene_id_NCBI	OrthologueCluster_ortho_cluster
2	EOG09370E8C
2	EOG09370E8G
1	EOG09370E8G
9	EOG09370E8H
2	EOG09370E8H
856925	EOG09370E8M
9	EOG09370E8M
1	EOG09370E8M
2	EOG09370E8M
9	EOG09370E8S
1	EOG09370E8S
2	EOG09370E8S
856148	EOG09370E8S
2541028	EOG09370E8W
2542084	EOG09370E8W
2539952	EOG09370E8W
2543534	EOG09370E8W
2539898	EOG09370E8W
2	EOG09370E8W
2539474	EOG09370E8W
1	EOG09370E8W
2539451	EOG09370E8W
853560	EOG09370E8W
2539584	EOG09370E8W
853372	EOG09370E8W
854192	EOG09370E8W
850444	EOG09370E8W
854168	EOG09370E8W
854200	EOG09370E8W
853123	EOG09370E8W
852207	EOG09370E8W
856009	EOG09370E8W
850732	EOG09370E8W
2539360	EOG09370E8W
1	EOG09370E8X
855561	EOG09370E8X
2	EOG09370E8X
2	EOG09370E90
9	EOG09370E9T
2	EOG09370E9T
853788	EOG09370E9Z
9	EOG09370E9Z
2	EOG09370E9Z
1	EOG09370EA4
2541651	EOG09370EAQ
1	EOG09370EAQ
2	EOG09370EAQ
9	EOG09370EBL
1	EOG09370EBL
856115	EOG09370EC2
2	EOG09370EC2
1	EOG09370EC7
852639	EOG09370EC9
850614	EOG09370EC9
2543607	EOG09370EC9
852128	EOG09370EC9
850317	EOG09370EC9
2	EOG09370EC9
9	EOG09370ECH
1	EOG09370ECH
2	EOG09370ECH
853954	EOG09370ECY
2540985	EOG09370ECY
2	EOG09370ECY
3361173	EOG09370ED4
2543314	EOG09370ED4
9	EOG09370ED4
3361187	EOG09370ED4
850850	EOG09370ED4
1	EOG09370ED4
851920	EOG09370ED4
2	EOG09370ED4
9	EOG09370EDQ
2	EOG09370EDQ
855005	EOG09370EDY
1	EOG09370EDY
2	EOG09370EDY
9	EOG09370EE4
856203	EOG09370EE4
2	EOG09370EE4
854286	EOG09370EEC
9	EOG09370EEC
2	EOG09370EEC
1	EOG09370EEM
854415	EOG09370EEM
2	EOG09370EEM
851539	EOG09370EES
854095	EOG09370EES
2	EOG09370EES
2541502	EOG09370EES
9	EOG09370EF3
855301	EOG09370EF3
2	EOG09370EF3
1	EOG09370EFD
9	EOG09370EFE
1	EOG09370EFE
2	EOG09370EG7
853079	EOG09370EGI
851525	EOG09370EGI
854088	EOG09370EGI
2	EOG09370EGI
9	EOG09370EGL
2	EOG09370EGY
2	EOG09370EHC
9	EOG09370EHJ
851071	EOG09370EHJ
852947	EOG09370EHJ
2	EOG09370EHJ
9	EOG09370EHZ
2	EOG09370EHZ
854124	EOG09370EHZ
9	EOG09370EI2
854152	EOG09370EI2
2	EOG09370EI2
2541804	EOG09370EIF
9	EOG09370EIF
1	EOG09370EIF
856654	EOG09370EIF
2	EOG09370EIF
852494	EOG09370EIF
2541501	EOG09370EII
2542681	EOG09370EII
2	EOG09370EII
854525	EOG09370EJN
854197	EOG09370EJN
854042	EOG09370EJN
1	EOG09370EJN
2540730	EOG09370EJN
2	EOG09370EJN
854164	EOG09370EKE
9	EOG09370EKE
2543256	EOG09370EKE
856649	EOG09370EKE
850412	EOG09370EKE
2	EOG09370EKE
2	EOG09370EKS
1	EOG09370EL3
850818	EOG09370EL3
2	EOG09370EL3
854075	EOG09370ELK
2	EOG09370ELK
856745	EOG09370ELV
1	EOG09370ELV
854965	EOG09370ELV
2	EOG09370ELV
1	EOG09370EMD
856724	EOG09370EMD
2	EOG09370EMD
1	EOG09370EN9
856147	EOG09370ENC
1	EOG09370ENC
2	EOG09370ENC
851960	EOG09370EO6
856508	EOG09370EO6
2	EOG09370EO6
2	EOG09370EOD
9	EOG09370EOE
1	EOG09370EOE
855400	EOG09370EOE
2	EOG09370EOE
2542506	EOG09370EOY
856372	EOG09370EOY
852313	EOG09370EOY
1	EOG09370EOY
2	EOG09370EOY
855498	EOG09370EP6
1	EOG09370EP6
2	EOG09370EP6
9	EOG09370EPM
851532	EOG09370EPM
2	EOG09370EPM
852654	EOG09370EPO
2	EOG09370EPO
9	EOG09370EQ1
850292	EOG09370EQ1
850458	EOG09370EQ1
2	EOG09370EQ1
2539465	EOG09370EQG
9	EOG09370EQG
2	EOG09370EQG
856909	EOG09370EQG
2	EOG09370ER5
854877	EOG09370ER5
852915	EOG09370ERD
9	EOG09370ERD
1	EOG09370ERD
2	EOG09370ERD
2543284	EOG09370ERU
852722	EOG09370ERU
856306	EOG09370ERU
1	EOG09370ERU
2	EOG09370ERU
9	EOG09370ERY
850305	EOG09370ERY
2	EOG09370ERY
1	EOG09370ERZ
850650	EOG09370ESB
850706	EOG09370ESB
2541901	EOG09370ESB
1	EOG09370ESB
2	EOG09370ESB
2541279	EOG09370ESQ
1	EOG09370ESQ
2	EOG09370ESQ
2543569	EOG09370ESQ
852520	EOG09370ETD
852521	EOG09370ETD
2	EOG09370ETD
1	EOG09370ETJ
851461	EOG09370ETJ
2	EOG09370ETJ
9	EOG09370ETL
855003	EOG09370ETL
2	EOG09370ETL
851614	EOG09370ETX
9	EOG09370ETX
1	EOG09370ETX
2	EOG09370ETX
2	EOG09370EU5
1	EOG09370EUN
853191	EOG09370EV0
1	EOG09370EV0
2	EOG09370EV0
9	EOG09370EVD
1	EOG09370EVD
2	EOG09370EVD
853179	EOG09370EVD
1	EOG09370EVN
2543150	EOG09370EVN
2	EOG09370EVN
850510	EOG09370EVN
856530	EOG09370EVQ
1	EOG09370EVQ
2	EOG09370EVQ
850504	EOG09370EVQ
9	EOG09370EVS
855084	EOG09370EVS
2	EOG09370EVS
9	EOG09370EW7
2	EOG09370EW7
853995	EOG09370EW7
856644	EOG09370EXZ
851195	EOG09370EYC
853083	EOG09370EYC
2	EOG09370EYC
855044	EOG09370EYP
9	EOG09370EYP
2	EOG09370EYP
852863	EOG09370EZ6
9	EOG09370EZ6
1	EOG09370EZ6
854920	EOG09370EZ6
852274	EOG09370EZ6
2	EOG09370EZ6
856370	EOG09370F00
2	EOG09370F00
9	EOG09370F05
2	EOG09370F05
851617	EOG09370F05
856581	EOG09370F0O
1	EOG09370F0O
2	EOG09370F0O
1	EOG09370F15
854212	EOG09370F15
9	EOG09370F1A
852701	EOG09370F1A
1	EOG09370F1A
2	EOG09370F1A
851893	EOG09370F1Q
2	EOG09370F1Q
1	EOG09370F1U
2	EOG09370F1U
855755	EOG09370F2K
2	EOG09370F2K
1	EOG09370F2N
2	EOG09370F2N
853727	EOG09370F2Q
1	EOG09370F2Q
855140	EOG09370F2Q
2	EOG09370F2Q
9	EOG09370F2S
2	EOG09370F2S
855993	EOG09370F3A
2543377	EOG09370F3A
1	EOG09370F3A
2	EOG09370F3A
1	EOG09370F3R
2	EOG09370F3R
854371	EOG09370F3R
854550	EOG09370F3T
2	EOG09370F3T
1	EOG09370F40
9	EOG09370F47
856465	EOG09370F47
2	EOG09370F47
1	EOG09370F4I
2	EOG09370F4I
850344	EOG09370F4T
2	EOG09370F4T
9	EOG09370F5F
855035	EOG09370F5F
2	EOG09370F5F
855664	EOG09370F5I
1	EOG09370F5I
2	EOG09370F5I
2541447	EOG09370F5J
9	EOG09370F5J
855552	EOG09370F5J
2	EOG09370F5J
852322	EOG09370F5M
9	EOG09370F5M
2541248	EOG09370F5M
2	EOG09370F5M
1	EOG09370F5W
852293	EOG09370F66
1	EOG09370F66
2	EOG09370F66
2	EOG09370F67
9	EOG09370F6P
856915	EOG09370F6P
2	EOG09370F6P
2539578	EOG09370F6P
853546	EOG09370F8F
2	EOG09370F8F
2540003	EOG09370F8F
2539552	EOG09370F8Y
854539	EOG09370F8Y
1	EOG09370F8Y
2	EOG09370F8Y
854235	EOG09370F8Y
852458	EOG09370F90
856050	EOG09370F90
1	EOG09370F90
2538722	EOG09370F90
2	EOG09370F90
2	EOG09370F99
9	EOG09370FA8
1	EOG09370FA8
2	EOG09370FA8
1	EOG09370FAG
2	EOG09370FAG
851450	EOG09370FAG
9	EOG09370FAJ
854090	EOG09370FAJ
2	EOG09370FAJ
9	EOG09370FAR
2	EOG09370FAR
855430	EOG09370FAR
9	EOG09370FAV
854662	EOG09370FAV
2	EOG09370FAV
9	EOG09370FB6
1	EOG09370FB6
2	EOG09370FB6
856597	EOG09370FBM
1	EOG09370FBM
2	EOG09370FBM
9	EOG09370FBU
2	EOG09370FBU
2542992	EOG09370FCH
1	EOG09370FCH
2	EOG09370FCH
1	EOG09370FCP
2	EOG09370FCP
9	EOG09370FCU
1	EOG09370FCU
854303	EOG09370FDV
9	EOG09370FDV
855691	EOG09370FDV
1	EOG09370FDV
2	EOG09370FDV
2541260	EOG09370FDV
2	EOG09370FEB
2	EOG09370FF3
1	EOG09370FFP
851375	EOG09370FFP
2	EOG09370FGE
9	EOG09370FGM
2	EOG09370FGM
855503	EOG09370FH0
9	EOG09370FH0
2	EOG09370FH0
9	EOG09370FH7
2	EOG09370FH7
851362	EOG09370FH7
9	EOG09370FI3
851949	EOG09370FI3
2	EOG09370FI3
856497	EOG09370FI3
1	EOG09370FI9
9	EOG09370FIS
1	EOG09370FIS
853595	EOG09370FIS
850746	EOG09370FIS
2	EOG09370FIS
856638	EOG09370FJ2
1	EOG09370FJ2
851376	EOG09370FJ2
2	EOG09370FJ2
1	EOG09370FJA
2	EOG09370FJA
852037	EOG09370FJA
2	EOG09370FJC
9	EOG09370FJK
2	EOG09370FJK
855263	EOG09370FJX
1	EOG09370FJX
2	EOG09370FJX
854114	EOG09370FKF
1	EOG09370FKF
2	EOG09370FKF
851218	EOG09370FKF
852607	EOG09370FKI
1	EOG09370FKI
2	EOG09370FKI
9	EOG09370FKN
851736	EOG09370FKN
2	EOG09370FKN
856223	EOG09370FLD
9	EOG09370FLD
2	EOG09370FLD
853047	EOG09370FLS
2	EOG09370FLS
2	EOG09370FMK
1	EOG09370FMQ
2	EOG09370FMQ
2	EOG09370FMR
851575	EOG09370FN1
1	EOG09370FN1
852319	EOG09370FN1
2539780	EOG09370FN1
2	EOG09370FN1
9	EOG09370FN5
852814	EOG09370FN5
2	EOG09370FN5
850289	EOG09370FN9
1	EOG09370FN9
2	EOG09370FN9
853981	EOG09370FN9
9	EOG09370FNB
2	EOG09370FNB
1	EOG09370FNQ
854913	EOG09370FNQ
2	EOG09370FNQ
856287	EOG09370FNS
1	EOG09370FNS
853045	EOG09370FNS
2	EOG09370FNS
853744	EOG09370FNT
1	EOG09370FNT
2	EOG09370FNT
1	EOG09370FNU
851321	EOG09370FNU
2	EOG09370FNU
2	EOG09370FO7
1	EOG09370FO7
2	EOG09370FO8
1	EOG09370FO8
1	EOG09370FOH
9	EOG09370FPN
2	EOG09370FPN
850567	EOG09370FQ0
1	EOG09370FQ0
2	EOG09370FQI
9	EOG09370FQI
2	EOG09370FQR
853925	EOG09370FQR
2	EOG09370FR5
1	EOG09370FR5
852551	EOG09370FRI
9	EOG09370FRI
851605	EOG09370FRI
2	EOG09370FRI
9	EOG09370FS3
1	EOG09370FS3
2	EOG09370FS3
9	EOG09370FSS
854163	EOG09370FSS
2	EOG09370FSS
9	EOG09370FU8
850759	EOG09370FU8
853624	EOG09370FU8
1	EOG09370FU8
2	EOG09370FU8
851351	EOG09370FU8
855958	EOG09370FUC
854412	EOG09370FUC
2540947	EOG09370FUC
856389	EOG09370FUC
853872	EOG09370FUC
2539266	EOG09370FUC
2	EOG09370FUC
9	EOG09370FUR
2	EOG09370FUR
853072	EOG09370FUR
850356	EOG09370FVX
9	EOG09370FVX
1	EOG09370FVX
855731	EOG09370FVX
2	EOG09370FVX
2542371	EOG09370FVY
9	EOG09370FVY
1	EOG09370FVY
2	EOG09370FVY
2539419	EOG09370FVZ
2542960	EOG09370FVZ
2	EOG09370FVZ
852956	EOG09370FVZ
855322	EOG09370FVZ
854640	EOG09370FVZ
2541399	EOG09370FVZ
851230	EOG09370FVZ
2543262	EOG09370FVZ
850690	EOG09370FVZ
2539910	EOG09370FVZ
854924	EOG09370FVZ
2539757	EOG09370FVZ
853139	EOG09370FVZ
850671	EOG09370FVZ
2542116	EOG09370FVZ
853175	EOG09370FVZ
2542518	EOG09370FVZ
853617	EOG09370FVZ
2539039	EOG09370FVZ
854001	EOG09370FVZ
850394	EOG09370FVZ
1	EOG09370FW4
2	EOG09370FW4
855502	EOG09370FW4
1	EOG09370FWQ
853747	EOG09370FWQ
2	EOG09370FWQ
1	EOG09370FXD
854477	EOG09370FXD
2	EOG09370FXD
9	EOG09370FXE
853009	EOG09370FXE
1	EOG09370FXE
2	EOG09370FXE
9	EOG09370FXG
1	EOG09370FXG
2	EOG09370FXG
852139	EOG09370FXO
1	EOG09370FXO
2	EOG09370FXO
1	EOG09370FXP
850520	EOG09370FYG
9	EOG09370FYG
2	EOG09370FYG
853924	EOG09370FYM
2	EOG09370FYM
9	EOG09370FZ4
9	EOG09370FZA
851542	EOG09370FZA
2	EOG09370FZA
9	EOG09370FZM
2	EOG09370FZM
9	EOG09370FZN
1	EOG09370FZN
856870	EOG09370FZN
2	EOG09370FZN
2	EOG09370FZV
9	EOG09370G08
2	EOG09370G08
853386	EOG09370G0S
2	EOG09370G0S
9	EOG09370G1U
850450	EOG09370G1U
2	EOG09370G1U
853552	EOG09370G1Y
2	EOG09370G1Y
9	EOG09370G25
1	EOG09370G25
1	EOG09370G2A
2	EOG09370G2O
1	EOG09370G2O
851262	EOG09370G2P
2	EOG09370G2P
9	EOG09370G3E
855864	EOG09370G3E
2	EOG09370G3E
1	EOG09370G3K
2	EOG09370G3K
852813	EOG09370G3K
855763	EOG09370G3U
9	EOG09370G3U
2	EOG09370G3U
850833	EOG09370G45
9	EOG09370G45
2	EOG09370G45
1	EOG09370G4L
2541014	EOG09370G56
2543525	EOG09370G56
856375	EOG09370G56
852211	EOG09370G56
9	EOG09370G56
854093	EOG09370G56
853654	EOG09370G56
856836	EOG09370G56
2	EOG09370G56
9	EOG09370G5E
2	EOG09370G5E
851956	EOG09370G5I
2	EOG09370G5I
9	EOG09370G5M
855495	EOG09370G5M
2	EOG09370G5M
9	EOG09370G5U
2	EOG09370G5U
9	EOG09370G6I
852456	EOG09370G6I
2	EOG09370G6I
2	EOG09370G6W
1	EOG09370G7P
852820	EOG09370G7Z
9	EOG09370G7Z
852517	EOG09370G7Z
2	EOG09370G7Z
1	EOG09370G8Q
1	EOG09370G8S
852314	EOG09370G8T
1	EOG09370G8T
2	EOG09370G8T
850290	EOG09370G94
9	EOG09370G94
854555	EOG09370G95
9	EOG09370G95
1	EOG09370G95
2	EOG09370G95
1	EOG09370GAL
2	EOG09370GAL
853355	EOG09370GAL
854433	EOG09370GAV
9	EOG09370GAV
1	EOG09370GAV
2	EOG09370GAV
1	EOG09370GBJ
853895	EOG09370GBL
2	EOG09370GBL
1	EOG09370GBN
854778	EOG09370GBN
2	EOG09370GBN
9	EOG09370GC2
850878	EOG09370GC2
2	EOG09370GC2
850658	EOG09370GCB
9	EOG09370GCB
2	EOG09370GCB
856362	EOG09370GCE
1	EOG09370GCE
2	EOG09370GCE
855766	EOG09370GCJ
1	EOG09370GCJ
2	EOG09370GCJ
9	EOG09370GCT
851148	EOG09370GCT
1	EOG09370GCT
2	EOG09370GCT
2	EOG09370GD8
852736	EOG09370GD8
9	EOG09370GDK
2	EOG09370GDK
855438	EOG09370GDO
1	EOG09370GDO
854046	EOG09370GDO
852353	EOG09370GDP
2	EOG09370GDP
2	EOG09370GE4
9	EOG09370GE4
852352	EOG09370GEO
851691	EOG09370GEO
9	EOG09370GEO
1	EOG09370GEO
2	EOG09370GEO
2	EOG09370GES
851648	EOG09370GG0
2	EOG09370GG0
9	EOG09370GG1
2	EOG09370GG1
853200	EOG09370GGE
855358	EOG09370GGE
9	EOG09370GGE
1	EOG09370GGE
2	EOG09370GGE
9	EOG09370GGQ
2	EOG09370GGQ
854703	EOG09370GGQ
2	EOG09370GHC
855840	EOG09370GHC
851533	EOG09370GHM
2	EOG09370GHM
1	EOG09370GHP
851714	EOG09370GHP
2	EOG09370GHP
1	EOG09370GIB
854791	EOG09370GIB
2	EOG09370GIB
9	EOG09370GIK
851310	EOG09370GIK
1	EOG09370GIK
2	EOG09370GIK
851408	EOG09370GJ7
9	EOG09370GJ7
2	EOG09370GJ7
9	EOG09370GJM
856179	EOG09370GJM
2	EOG09370GJM
1	EOG09370GK0
2	EOG09370GK0
854970	EOG09370GK0
1	EOG09370GK6
2	EOG09370GK6
856231	EOG09370GK7
852989	EOG09370GK7
854701	EOG09370GK7
2	EOG09370GK7
9	EOG09370GLO
2	EOG09370GLO
9	EOG09370GLR
2	EOG09370GLR
9	EOG09370GM8
2	EOG09370GM8
850430	EOG09370GM8
9	EOG09370GM9
2	EOG09370GM9
2	EOG09370GML
854776	EOG09370GMV
854227	EOG09370GMV
9	EOG09370GMV
1	EOG09370GMV
2	EOG09370GMV
1	EOG09370GMX
2	EOG09370GMX
2	EOG09370GN8
2	EOG09370GNQ
1	EOG09370GO4
2	EOG09370GO4
853161	EOG09370GO4
853680	EOG09370GO8
2539903	EOG09370GO8
2543419	EOG09370GO8
851317	EOG09370GO8
9	EOG09370GO8
1	EOG09370GO8
2	EOG09370GO8
2539095	EOG09370GO8
853968	EOG09370GOV
1	EOG09370GOV
2	EOG09370GOV
1	EOG09370GPA
855177	EOG09370GPT
2	EOG09370GPT
9	EOG09370GQF
2	EOG09370GQF
854948	EOG09370GQW
1	EOG09370GQW
2	EOG09370GQW
851152	EOG09370GQW
856626	EOG09370GQW
851517	EOG09370GR1
9	EOG09370GR1
1	EOG09370GR1
2	EOG09370GR1
856045	EOG09370GRZ
854511	EOG09370GRZ
2	EOG09370GRZ
9	EOG09370GSA
854446	EOG09370GSA
2	EOG09370GSA
852569	EOG09370GSJ
9	EOG09370GSJ
2	EOG09370GSJ
851103	EOG09370GSJ
852696	EOG09370GSM
2538951	EOG09370GSM
1	EOG09370GSM
856866	EOG09370GSM
854847	EOG09370GT3
1	EOG09370GT3
2	EOG09370GT3
852983	EOG09370GT6
2	EOG09370GT6
854325	EOG09370GTC
2	EOG09370GTC
850456	EOG09370GTL
9	EOG09370GTL
855784	EOG09370GTL
855393	EOG09370GTL
2	EOG09370GTL
2539922	EOG09370GTL
1	EOG09370GUT
852729	EOG09370GUT
2	EOG09370GUT
9	EOG09370GV0
3361182	EOG09370GV0
2	EOG09370GV0
851829	EOG09370GV0
1	EOG09370GV9
851139	EOG09370GVC
2	EOG09370GVC
850352	EOG09370GWT
1	EOG09370GWT
2	EOG09370GWT
1	EOG09370GX6
852842	EOG09370GX9
2	EOG09370GX9
1	EOG09370GXA
2	EOG09370GXA
851353	EOG09370GXE
853621	EOG09370GXE
9	EOG09370GXE
855384	EOG09370GXE
850486	EOG09370GXE
1	EOG09370GXE
2	EOG09370GXE
853922	EOG09370GXH
2540409	EOG09370GXH
9	EOG09370GXH
2	EOG09370GXH
856419	EOG09370GXN
1	EOG09370GXN
2	EOG09370GXN
9	EOG09370GYD
2	EOG09370GYD
856321	EOG09370GYX
9	EOG09370GYX
2	EOG09370GYX
2	EOG09370GZK
856669	EOG09370H01
1	EOG09370H01
2	EOG09370H01
2	EOG09370H0C
1	EOG09370H0G
2	EOG09370H0G
856234	EOG09370H0M
2	EOG09370H0M
9	EOG09370H0P
2	EOG09370H0P
1	EOG09370H0Q
2	EOG09370H0Q
853304	EOG09370H0Z
9	EOG09370H0Z
2	EOG09370H0Z
853932	EOG09370H0Z
2538758	EOG09370H1N
851339	EOG09370H1N
2540680	EOG09370H1N
851421	EOG09370H1N
851513	EOG09370H1N
851647	EOG09370H1N
2540072	EOG09370H1N
2	EOG09370H1N
9	EOG09370H1X
851874	EOG09370H1X
1	EOG09370H1X
2	EOG09370H1X
852755	EOG09370H1Y
1	EOG09370H1Y
2	EOG09370H1Y
9	EOG09370H25
851048	EOG09370H25
2	EOG09370H25
9	EOG09370H27
2	EOG09370H27
855143	EOG09370H27
853944	EOG09370H2O
1	EOG09370H2O
2	EOG09370H2O
850328	EOG09370H2U
2	EOG09370H2U
855447	EOG09370H33
9	EOG09370H33
2540160	EOG09370H33
2542594	EOG09370H33
855990	EOG09370H33
2	EOG09370H33
856814	EOG09370H33
854736	EOG09370H33
2	EOG09370H34
853671	EOG09370H38
2	EOG09370H38
9	EOG09370H3E
851458	EOG09370H3E
2	EOG09370H3E
856007	EOG09370H3R
9	EOG09370H3R
2	EOG09370H3R
851392	EOG09370H3T
9	EOG09370H3T
853589	EOG09370H3T
2539421	EOG09370H3T
850903	EOG09370H3T
2	EOG09370H3T
9	EOG09370H42
1	EOG09370H42
855315	EOG09370H42
2	EOG09370H42
851181	EOG09370H4R
9	EOG09370H4R
1	EOG09370H4R
2	EOG09370H4W
2538996	EOG09370H54
1	EOG09370H54
2	EOG09370H54
854895	EOG09370H54
851121	EOG09370H54
852421	EOG09370H5R
2	EOG09370H5R
9	EOG09370H5T
1	EOG09370H5T
2	EOG09370H5T
2541943	EOG09370H5U
1	EOG09370H5U
2	EOG09370H5U
9	EOG09370H66
853458	EOG09370H68
2	EOG09370H68
9	EOG09370H69
1	EOG09370H69
2	EOG09370H69
855230	EOG09370H6T
855827	EOG09370H6T
2	EOG09370H6T
1	EOG09370H75
2	EOG09370H75
855917	EOG09370H75
2	EOG09370H7G
9	EOG09370H83
1	EOG09370H83
854992	EOG09370H8D
852046	EOG09370H8D
2	EOG09370H8D
853771	EOG09370H8H
855103	EOG09370H8H
2	EOG09370H8H
9	EOG09370H8L
1	EOG09370H8L
2	EOG09370H8L
855771	EOG09370H8V
2	EOG09370H8V
851373	EOG09370H8W
850358	EOG09370H8W
853539	EOG09370H8W
852950	EOG09370H8W
851024	EOG09370H8W
856507	EOG09370H8W
1	EOG09370H8W
851804	EOG09370H8W
2543513	EOG09370H8W
2	EOG09370H8W
2542641	EOG09370H8W
2	EOG09370H99
9	EOG09370H9Q
1	EOG09370H9Q
2	EOG09370H9Q
850786	EOG09370H9Q
853203	EOG09370HA9
1	EOG09370HA9
2	EOG09370HA9
1	EOG09370HAC
1	EOG09370HAG
9	EOG09370HAJ
854346	EOG09370HAJ
2	EOG09370HAJ
2	EOG09370HAR
853528	EOG09370HAR
1	EOG09370HB2
2	EOG09370HB2
9	EOG09370HBN
1	EOG09370HBN
2	EOG09370HBN
851136	EOG09370HBN
2	EOG09370HBR
856900	EOG09370HC0
2	EOG09370HC0
9	EOG09370HC6
852979	EOG09370HC6
1	EOG09370HC6
851843	EOG09370HC6
2	EOG09370HC6
1	EOG09370HC7
2	EOG09370HC7
855049	EOG09370HC7
9	EOG09370HCZ
2	EOG09370HCZ
9	EOG09370HD7
2	EOG09370HD7
852545	EOG09370HD7
2	EOG09370HDJ
9	EOG09370HDY
853531	EOG09370HDY
855426	EOG09370HDY
1	EOG09370HDY
854059	EOG09370HDY
2	EOG09370HDY
2542790	EOG09370HDY
854419	EOG09370HF8
2	EOG09370HF8
1	EOG09370HFH
2	EOG09370HFH
1	EOG09370HGO
851147	EOG09370HGO
2	EOG09370HGO
1	EOG09370HGP
2	EOG09370HGP
851703	EOG09370HHD
850788	EOG09370HHD
1	EOG09370HHD
2	EOG09370HHD
853007	EOG09370HHD
2539750	EOG09370HHI
1	EOG09370HHI
2	EOG09370HHI
2	EOG09370HHP
9	EOG09370HIN
2	EOG09370HIN
851320	EOG09370HJP
9	EOG09370HJP
2	EOG09370HJP
1	EOG09370HKF
2	EOG09370HKR
9	EOG09370HKV
1	EOG09370HKV
852468	EOG09370HKV
2	EOG09370HKV
856158	EOG09370HKW
2	EOG09370HKW
854918	EOG09370HLW
9	EOG09370HLW
2	EOG09370HLW
2538802	EOG09370HLZ
851386	EOG09370HLZ
2	EOG09370HLZ
1	EOG09370HM2
855897	EOG09370HN3
9	EOG09370HN3
2540718	EOG09370HN3
1	EOG09370HN3
2	EOG09370HN3
9	EOG09370HNS
2	EOG09370HNS
851739	EOG09370HNS
9	EOG09370HO3
853714	EOG09370HOV
1	EOG09370HOV
2	EOG09370HOV
9	EOG09370HPX
851429	EOG09370HPX
2	EOG09370HPX
855892	EOG09370HQD
1	EOG09370HQD
852288	EOG09370HQG
1	EOG09370HQG
2	EOG09370HQG
2540745	EOG09370HQK
851545	EOG09370HQK
1	EOG09370HQK
2	EOG09370HQK
851978	EOG09370HQR
1	EOG09370HQR
855726	EOG09370HRR
2	EOG09370HRR
851142	EOG09370HSJ
1	EOG09370HSJ
2	EOG09370HSJ
2	EOG09370HSL
852951	EOG09370HST
2	EOG09370HST
852522	EOG09370HT2
2	EOG09370HT2
9	EOG09370HT8
1	EOG09370HT8
855952	EOG09370HTE
1	EOG09370HTE
2	EOG09370HTE
850998	EOG09370HTS
2	EOG09370HTS
1	EOG09370HUG
2	EOG09370HUG
850425	EOG09370HUN
2	EOG09370HUN
9	EOG09370HVA
1	EOG09370HVA
850790	EOG09370HVA
2	EOG09370HVA
853401	EOG09370HVI
9	EOG09370HVI
2	EOG09370HVI
854989	EOG09370HVR
9	EOG09370HVR
854252	EOG09370HVR
1	EOG09370HVR
9	EOG09370HVS
854445	EOG09370HVS
1	EOG09370HVS
2	EOG09370HVS
1	EOG09370HVY
855595	EOG09370HVY
2	EOG09370HVY
852069	EOG09370HVZ
2541585	EOG09370HVZ
854974	EOG09370HVZ
2	EOG09370HVZ
9	EOG09370HW8
2	EOG09370HWE
853354	EOG09370HWE
1	EOG09370HWI
856503	EOG09370HWW
1	EOG09370HWW
2	EOG09370HWW
856884	EOG09370HXO
9	EOG09370HXO
1	EOG09370HXO
2	EOG09370HXO
851389	EOG09370HY2
2	EOG09370HY2
853142	EOG09370HYA
2	EOG09370HYA
9	EOG09370HZL
2	EOG09370HZL
9	EOG09370I0N
2	EOG09370I1J
1	EOG09370I1J
9	EOG09370I1Z
2	EOG09370I1Z
2	EOG09370I22
9	EOG09370I3D
851925	EOG09370I3D
1	EOG09370I3D
2	EOG09370I3D
9	EOG09370I3J
2	EOG09370I3J
853706	EOG09370I3J
9	EOG09370I59
855285	EOG09370I59
1	EOG09370I59
2	EOG09370I59
855501	EOG09370I64
2	EOG09370I64
853957	EOG09370I6V
2	EOG09370I6V
9	EOG09370I6W
2	EOG09370I6W
852661	EOG09370I7R
1	EOG09370I7R
2	EOG09370I7R
850704	EOG09370I8E
1	EOG09370I8E
2	EOG09370I8E
853107	EOG09370I8L
9	EOG09370I8L
1	EOG09370I8L
2	EOG09370I8L
1	EOG09370I9U
2	EOG09370I9U
853450	EOG09370IBQ
9	EOG09370IBQ
2	EOG09370IBQ
9	EOG09370IBX
2	EOG09370IBX
2	EOG09370IC5
851580	EOG09370ICF
9	EOG09370ICF
2	EOG09370ICF
9	EOG09370ID1
1	EOG09370ID1
850905	EOG09370ID4
2541682	EOG09370ID4
1	EOG09370ID4
852778	EOG09370ID4
2	EOG09370ID4
1	EOG09370ID8
850585	EOG09370IDT
2	EOG09370IDT
9	EOG09370IDU
1	EOG09370IDU
2	EOG09370IDU
9	EOG09370IDY
851743	EOG09370IDY
2	EOG09370IDY
9	EOG09370IE0
851606	EOG09370IE0
2	EOG09370IE0
852018	EOG09370IES
1	EOG09370IES
2	EOG09370IES
2	EOG09370IET
853955	EOG09370IF0
9	EOG09370IF0
2	EOG09370IF0
9	EOG09370IF5
1	EOG09370IF5
2	EOG09370IF5
851582	EOG09370IF5
1	EOG09370IF6
853472	EOG09370IF6
2542987	EOG09370IF8
9	EOG09370IF8
851007	EOG09370IF8
854362	EOG09370IF8
851848	EOG09370IF8
2	EOG09370IF8
9	EOG09370IFA
2	EOG09370IFA
851681	EOG09370IFE
9	EOG09370IFE
2	EOG09370IFE
1	EOG09370IFI
2	EOG09370IFI
1	EOG09370IGK
2	EOG09370IGK
850381	EOG09370IGK
2	EOG09370IGZ
1	EOG09370IH1
856926	EOG09370IH1
2	EOG09370IH1
