Gene_id_NCBI;OrthologueCluster_ortho_cluster
850965;EOG09344ZOC
854837;EOG09344ZVF
1466427;EOG0934509R
13393611;EOG093450TM
852631;EOG093450TS
851553;EOG093450YW
851233;EOG0934510Z
854272;EOG0934523J
852669;EOG093452OV
851693;EOG093452ZR
853425;EOG093452ZW
852901;EOG0934536S
13393613;EOG093453YC
1466421;EOG0934540A
1466486;EOG093454E9
1466492;EOG09345506
1466398;EOG09345626
1466423;EOG0934567M
1466410;EOG093456KP
1466410;EOG093456KP
1466410;EOG093456KP
1466410;EOG093456KP
1466490;EOG093456LG
1466444;EOG093456R8
856881;EOG093456SI
1466446;EOG0934575F
850859;EOG0934586P
853928;EOG0937000U
852068;EOG0937002R
856499;EOG0937002U
850776;EOG09370037
852282;EOG0937003W
852437;EOG09370048
854073;EOG09370048
850619;EOG0937004J
856570;EOG0937004M
856919;EOG0937005A
853187;EOG0937005A
850511;EOG0937005Z
851383;EOG0937006A
854677;EOG0937006C
850455;EOG0937007S
855459;EOG09370082
855479;EOG0937008R
855533;EOG0937008S
855750;EOG0937009D
853096;EOG093700AG
852433;EOG093700AP
850398;EOG093700AV
853653;EOG093700B0
855845;EOG093700B0
851014;EOG093700BV
853529;EOG093700CW
853632;EOG093700CW
853223;EOG093700CZ
852666;EOG093700D7
850711;EOG093700DU
852702;EOG093700E7
854213;EOG093700E7
851415;EOG093700EF
856828;EOG093700EJ
851748;EOG093700FF
850478;EOG093700FK
856629;EOG093700FK
851189;EOG093700FK
851187;EOG093700FK
853213;EOG093700FK
851189;EOG093700FK
856940;EOG093700FK
855377;EOG093700FK
851189;EOG093700FK
853213;EOG093700FK
853605;EOG093700GF
850951;EOG093700GP
855718;EOG093700GP
852680;EOG093700GP
852920;EOG093700GQ
851055;EOG093700GQ
855353;EOG093700GQ
853583;EOG093700H7
855965;EOG093700H7
853410;EOG093700I3
854283;EOG093700ID
856519;EOG093700JG
856023;EOG093700JS
855450;EOG093700KK
852606;EOG093700LI
856413;EOG093700LI
855420;EOG093700LW
851719;EOG093700LZ
852141;EOG093700ML
854260;EOG093700MT
851446;EOG093700N5
856593;EOG093700N7
850574;EOG093700NE
856101;EOG093700NW
853855;EOG093700OW
856842;EOG093700PD
852199;EOG093700PD
856314;EOG093700PZ
853335;EOG093700QM
856355;EOG093700R0
851935;EOG093700R8
854903;EOG093700RF
853877;EOG093700S5
850541;EOG093700SP
851895;EOG093700SQ
852264;EOG093700SV
854634;EOG093700SV
853233;EOG093700SV
850463;EOG093700SV
850464;EOG093700SV
850465;EOG093700SV
855802;EOG093700SV
852145;EOG093700SX
855269;EOG093700TE
855159;EOG093700TF
853574;EOG093700TJ
852786;EOG093700TW
853602;EOG093700U9
854868;EOG093700UP
853488;EOG093700US
856691;EOG093700US
856911;EOG093700VF
854519;EOG093700VG
855350;EOG093700W1
852394;EOG093700W5
854322;EOG093700XG
854382;EOG093700XG
853859;EOG093700XL
856020;EOG093700Y9
854781;EOG093700Z9
854175;EOG093700ZM
854802;EOG093700ZM
856049;EOG093700ZM
852015;EOG093700ZM
855807;EOG093700ZM
854324;EOG093700ZM
851574;EOG093700ZM
851410;EOG093700ZO
851705;EOG093700ZV
854956;EOG093700ZY
852519;EOG0937010K
852818;EOG0937010K
850796;EOG0937010P
852678;EOG0937010Q
851137;EOG0937011D
855636;EOG0937011E
855471;EOG09370126
856119;EOG0937012U
853339;EOG0937012X
854138;EOG0937013K
852728;EOG0937013M
852041;EOG0937013X
855025;EOG09370140
851175;EOG0937015C
851456;EOG0937015N
851449;EOG0937015P
852547;EOG0937016C
854480;EOG0937016C
854465;EOG0937016C
854680;EOG0937016C
854471;EOG0937016I
852412;EOG0937016K
854763;EOG0937017B
854479;EOG0937017M
853573;EOG0937017M
853311;EOG0937017M
855099;EOG0937017P
853371;EOG0937017X
854780;EOG0937018T
853133;EOG0937018Z
850345;EOG09370192
855332;EOG0937019B
852016;EOG0937019E
855834;EOG0937019H
852992;EOG093701A9
855423;EOG093701A9
854037;EOG093701A9
855201;EOG093701AR
854508;EOG093701B8
851311;EOG093701BB
851877;EOG093701C1
852986;EOG093701CA
851086;EOG093701CZ
851332;EOG093701D2
855943;EOG093701D5
851190;EOG093701DE
850322;EOG093701DE
852124;EOG093701DE
851551;EOG093701DE
852302;EOG093701DE
853603;EOG093701DE
850728;EOG093701DT
856560;EOG093701EC
856681;EOG093701EE
854514;EOG093701EM
855446;EOG093701F2
853670;EOG093701FR
855529;EOG093701G2
852326;EOG093701G2
852868;EOG093701G5
850734;EOG093701G7
855214;EOG093701GG
853155;EOG093701GM
855245;EOG093701GM
852233;EOG093701H1
854822;EOG093701H1
851367;EOG093701HW
853131;EOG093701HY
851934;EOG093701IQ
855860;EOG093701J7
854659;EOG093701J8
852952;EOG093701JQ
853770;EOG093701KF
856168;EOG093701KJ
855227;EOG093701KV
854158;EOG093701LG
855600;EOG093701LL
855549;EOG093701ME
853397;EOG093701NS
851114;EOG093701NS
851761;EOG093701OD
855648;EOG093701OJ
850391;EOG093701OQ
856699;EOG093701OQ
855294;EOG093701OT
851993;EOG093701PG
853681;EOG093701PG
856563;EOG093701PK
853596;EOG093701PO
852004;EOG093701PO
851100;EOG093701Q0
852726;EOG093701QM
855356;EOG093701QN
851957;EOG093701RB
853071;EOG093701RU
855104;EOG093701S0
852202;EOG093701SQ
854647;EOG093701T5
852878;EOG093701T6
851482;EOG093701TO
854055;EOG093701UV
853808;EOG093701UW
855591;EOG093701V7
853952;EOG093701VU
852423;EOG093701W8
851646;EOG093701W8
855303;EOG093701W8
854872;EOG093701W8
851247;EOG093701WH
856141;EOG093701WL
852243;EOG093701WL
851337;EOG093701WN
5814844;EOG093701XG
852740;EOG093701Y2
850507;EOG093701Y8
853147;EOG093701YP
853080;EOG093701YR
851019;EOG093701ZN
852190;EOG09370204
856162;EOG0937020L
855875;EOG0937021C
852168;EOG0937021J
856144;EOG0937021J
855271;EOG0937021S
853035;EOG0937021U
852673;EOG0937021V
852665;EOG09370220
850540;EOG09370225
850633;EOG0937022G
851845;EOG0937022G
851686;EOG0937023J
854681;EOG0937023M
853630;EOG0937023O
856289;EOG0937023R
855258;EOG09370243
854020;EOG0937024A
853498;EOG0937024E
855228;EOG0937024K
856801;EOG0937024S
854744;EOG0937024S
851261;EOG0937025H
851824;EOG0937025M
855621;EOG0937026D
851141;EOG0937026E
855919;EOG09370275
854851;EOG09370279
853848;EOG09370279
855978;EOG0937027F
853902;EOG0937027O
850840;EOG09370285
853353;EOG09370286
856476;EOG0937028S
852214;EOG0937028U
852537;EOG0937029C
852170;EOG0937029G
851591;EOG0937029K
854402;EOG0937029S
853011;EOG093702AD
851440;EOG093702AM
855253;EOG093702AT
852876;EOG093702B3
856071;EOG093702B3
852709;EOG093702CG
851610;EOG093702CG
851609;EOG093702CG
851608;EOG093702CG
856130;EOG093702CH
856067;EOG093702DG
850984;EOG093702DK
854527;EOG093702DP
853043;EOG093702DT
856281;EOG093702DT
850756;EOG093702DY
850599;EOG093702E7
854886;EOG093702EE
851862;EOG093702EM
851424;EOG093702ES
852886;EOG093702ES
853400;EOG093702ES
854869;EOG093702FC
852275;EOG093702FC
854203;EOG093702FC
855331;EOG093702FG
856569;EOG093702FQ
856095;EOG093702GC
855994;EOG093702GI
851150;EOG093702GR
853719;EOG093702GS
855708;EOG093702H0
853553;EOG093702H4
856155;EOG093702H4
850775;EOG093702HE
856133;EOG093702HS
850977;EOG093702HZ
854650;EOG093702I7
853186;EOG093702IB
852721;EOG093702IH
850563;EOG093702II
1466503;EOG093702II
850642;EOG093702II
856516;EOG093702II
851595;EOG093702II
855014;EOG093702II
851515;EOG093702II
856809;EOG093702II
852530;EOG093702JA
856423;EOG093702JM
850645;EOG093702K4
853978;EOG093702K4
856350;EOG093702K4
850678;EOG093702K4
851713;EOG093702K4
853198;EOG093702K4
856240;EOG093702KO
851105;EOG093702KO
854929;EOG093702KS
851671;EOG093702KZ
852144;EOG093702L7
852305;EOG093702LJ
852344;EOG093702M1
855797;EOG093702MF
855155;EOG093702MJ
855977;EOG093702N2
856422;EOG093702N6
854064;EOG093702O0
856846;EOG093702O8
853061;EOG093702P1
856470;EOG093702PC
852982;EOG093702PE
852857;EOG093702QF
854166;EOG093702QK
851697;EOG093702R3
855720;EOG093702RI
855076;EOG093702RP
854444;EOG093702RP
850501;EOG093702RV
856480;EOG093702RV
853218;EOG093702TN
856062;EOG093702TP
856085;EOG093702TU
851564;EOG093702UB
855478;EOG093702UL
854063;EOG093702V3
854531;EOG093702VB
851061;EOG093702VM
854999;EOG093702W9
852136;EOG093702WK
851561;EOG093702WL
851653;EOG093702WU
856418;EOG093702X4
854504;EOG093702X4
853729;EOG093702X4
851204;EOG093702X4
855136;EOG093702X4
856254;EOG093702ZJ
854818;EOG093702ZR
853230;EOG093702ZU
851013;EOG093702ZU
853647;EOG09370303
855956;EOG09370303
850886;EOG09370307
851368;EOG09370308
854383;EOG09370308
856807;EOG09370308
853854;EOG0937030B
852127;EOG0937030D
850320;EOG0937030D
851207;EOG0937030H
851667;EOG0937030H
856913;EOG0937030H
854545;EOG09370317
856210;EOG0937031O
851126;EOG0937031P
854392;EOG09370327
850442;EOG0937032S
851338;EOG09370332
856726;EOG09370333
855186;EOG0937033C
853636;EOG0937033E
855906;EOG0937033T
853365;EOG0937033V
852875;EOG0937034B
850327;EOG0937034G
853490;EOG0937034I
856311;EOG0937034P
854815;EOG0937034T
855618;EOG0937034T
854276;EOG0937034T
852871;EOG0937034V
852278;EOG0937034V
854899;EOG0937034V
855197;EOG0937034Z
851431;EOG0937035U
852411;EOG0937035X
850719;EOG0937035X
854363;EOG0937035X
852501;EOG09370369
852371;EOG0937036L
854370;EOG09370378
854309;EOG09370380
854874;EOG09370381
852861;EOG09370387
855318;EOG09370389
852507;EOG09370398
856482;EOG0937039D
850376;EOG0937039O
850919;EOG0937039X
853554;EOG093703AX
854336;EOG093703AY
851406;EOG093703B4
856758;EOG093703B9
850561;EOG093703B9
854386;EOG093703BE
851143;EOG093703BO
856825;EOG093703BQ
855558;EOG093703BT
854663;EOG093703C8
850758;EOG093703CQ
853342;EOG093703CQ
850688;EOG093703CU
855465;EOG093703D2
850545;EOG093703DB
852667;EOG093703DX
856901;EOG093703DY
855783;EOG093703E3
853275;EOG093703E3
855898;EOG093703E3
853688;EOG093703E3
850453;EOG093703E3
852169;EOG093703E3
856612;EOG093703E3
852316;EOG093703E3
855130;EOG093703E3
853733;EOG093703E3
850655;EOG093703E4
852366;EOG093703E9
850941;EOG093703EE
852738;EOG093703EL
851246;EOG093703EL
855880;EOG093703EL
852258;EOG093703ES
853832;EOG093703EW
850422;EOG093703FS
856326;EOG093703G7
850399;EOG093703GL
851066;EOG093703GQ
855392;EOG093703GX
852610;EOG093703H2
855013;EOG093703HC
856100;EOG093703HG
853828;EOG093703HM
852075;EOG093703HV
852470;EOG093703HY
855999;EOG093703HY
855110;EOG093703HZ
855520;EOG093703I6
853494;EOG093703I7
856705;EOG093703IN
856577;EOG093703IU
855597;EOG093703IU
854841;EOG093703J5
850935;EOG093703JP
855984;EOG093703JZ
854379;EOG093703JZ
853347;EOG093703K2
853899;EOG093703K2
851401;EOG093703K3
853757;EOG093703KB
855108;EOG093703KB
855109;EOG093703KB
854867;EOG093703KF
856091;EOG093703KQ
853592;EOG093703MA
855464;EOG093703MC
856918;EOG093703MG
854979;EOG093703MH
851521;EOG093703MT
854717;EOG093703N5
852391;EOG093703NA
851245;EOG093703O4
850846;EOG093703O4
851962;EOG093703OI
851156;EOG093703OT
854466;EOG093703OV
852257;EOG093703P0
850806;EOG093703PR
850677;EOG093703PT
852311;EOG093703QK
856847;EOG093703QX
851905;EOG093703R5
855633;EOG093703S4
850544;EOG093703SL
856088;EOG093703SL
853441;EOG093703SL
851209;EOG093703T0
852025;EOG093703TF
855929;EOG093703TR
852042;EOG093703U7
850680;EOG093703U7
856473;EOG093703UX
855357;EOG093703VH
851250;EOG093703VI
854808;EOG093703VP
850409;EOG093703W1
853789;EOG093703W4
854697;EOG093703W8
855678;EOG093703W8
856498;EOG093703W8
853287;EOG093703WD
850601;EOG093703WX
856520;EOG093703X0
852372;EOG093703YA
853309;EOG093703YX
852746;EOG093703ZO
855927;EOG093703ZS
854430;EOG093703ZS
853590;EOG093703ZS
851462;EOG09370404
851210;EOG09370404
854499;EOG09370404
853608;EOG09370404
853113;EOG09370404
850569;EOG0937040I
850962;EOG0937040I
853973;EOG0937040T
853242;EOG0937040T
851641;EOG0937040T
856887;EOG0937040T
851098;EOG0937041C
855361;EOG0937041D
853964;EOG0937041D
854248;EOG0937041D
850454;EOG0937041F
856098;EOG0937041J
853990;EOG0937041R
850494;EOG0937041R
853801;EOG0937041R
856680;EOG0937041X
853938;EOG09370426
852259;EOG0937042P
852797;EOG0937043L
851503;EOG0937043P
853344;EOG0937043Q
851530;EOG0937044Q
851099;EOG0937045F
851799;EOG0937045J
856668;EOG0937045P
853363;EOG0937045U
853888;EOG0937045U
855277;EOG0937046F
853898;EOG0937046F
854475;EOG0937046F
853346;EOG0937046F
853804;EOG0937046O
855831;EOG0937046O
854097;EOG0937046T
851273;EOG0937046V
856923;EOG09370481
853852;EOG09370481
850863;EOG09370482
852540;EOG09370487
852771;EOG09370487
856583;EOG0937048D
853723;EOG0937048J
853461;EOG0937048J
853177;EOG0937048J
852382;EOG0937048U
855429;EOG0937049A
850904;EOG0937049P
850552;EOG0937049Y
855033;EOG093704BZ
851742;EOG093704C3
852031;EOG093704CA
852938;EOG093704CB
856862;EOG093704CP
854678;EOG093704CS
854331;EOG093704CT
854691;EOG093704CV
851707;EOG093704DS
850942;EOG093704DW
856078;EOG093704E9
851088;EOG093704EG
855236;EOG093704F3
855687;EOG093704GD
853114;EOG093704GG
854543;EOG093704GM
851820;EOG093704GY
856746;EOG093704HC
856916;EOG093704HL
850701;EOG093704I4
853224;EOG093704IC
852578;EOG093704IH
851897;EOG093704IL
851885;EOG093704IY
852579;EOG093704J2
850980;EOG093704J7
854786;EOG093704J9
851196;EOG093704K4
852624;EOG093704K9
850405;EOG093704KK
850291;EOG093704KK
853974;EOG093704LG
854079;EOG093704LQ
850318;EOG093704LS
853709;EOG093704M2
853405;EOG093704M2
855195;EOG093704M6
852977;EOG093704MC
850829;EOG093704MG
853871;EOG093704NB
853710;EOG093704NI
855622;EOG093704NI
853499;EOG093704NQ
855011;EOG093704O1
856012;EOG093704OD
852351;EOG093704OS
855711;EOG093704OS
854713;EOG093704OS
851663;EOG093704P9
855642;EOG093704Q0
850983;EOG093704QU
852732;EOG093704QZ
854394;EOG093704RJ
852980;EOG093704RQ
855505;EOG093704RW
854773;EOG093704RY
856186;EOG093704RY
854094;EOG093704SM
851216;EOG093704TA
854111;EOG093704TA
850949;EOG093704TM
851102;EOG093704U9
852833;EOG093704UH
853023;EOG093704UJ
851665;EOG093704UU
851125;EOG093704UY
851598;EOG093704VI
854123;EOG093704VK
854846;EOG093704WJ
852238;EOG093704WJ
852309;EOG093704WJ
854364;EOG093704WJ
852862;EOG093704X9
855710;EOG093704XN
852077;EOG093704XO
852101;EOG093704XO
854053;EOG093704XO
852329;EOG093704YH
852744;EOG093704YV
855995;EOG093704Z1
850996;EOG093704Z4
853351;EOG093704Z5
854651;EOG093704Z9
852099;EOG093704ZA
853445;EOG093704ZH
856734;EOG093704ZI
855068;EOG093704ZY
852612;EOG0937050C
855289;EOG0937050T
856102;EOG09370510
855307;EOG09370513
856208;EOG0937051H
853165;EOG0937052W
856611;EOG09370534
856484;EOG09370539
850497;EOG0937054M
855347;EOG0937055M
850841;EOG0937056A
850887;EOG09370583
854535;EOG0937058S
853452;EOG09370595
854941;EOG093705A0
856426;EOG093705A0
853865;EOG093705A6
854666;EOG093705AT
855220;EOG093705B6
855871;EOG093705B6
856571;EOG093705BI
852194;EOG093705BI
854541;EOG093705BV
855804;EOG093705C8
850836;EOG093705C8
850627;EOG093705CI
850589;EOG093705D5
856135;EOG093705DF
852383;EOG093705DM
853053;EOG093705DO
851803;EOG093705DW
853724;EOG093705E5
851342;EOG093705ET
850749;EOG093705EY
853419;EOG093705F0
850625;EOG093705FC
852523;EOG093705FJ
852733;EOG093705FN
852054;EOG093705FN
854500;EOG093705FR
853887;EOG093705FW
851770;EOG093705HA
854156;EOG093705HD
853667;EOG093705HI
854417;EOG093705HQ
851802;EOG093705I2
854280;EOG093705I2
854894;EOG093705I2
856316;EOG093705I2
852958;EOG093705I2
853390;EOG093705I2
851527;EOG093705IB
855102;EOG093705IG
854058;EOG093705IZ
851097;EOG093705J7
856777;EOG093705JF
855922;EOG093705JO
851249;EOG093705K2
852961;EOG093705KC
855168;EOG093705KF
851217;EOG093705KG
852212;EOG093705KK
856835;EOG093705KK
853048;EOG093705KN
852349;EOG093705L2
851371;EOG093705LH
853418;EOG093705LK
851259;EOG093705LK
850636;EOG093705LK
852203;EOG093705LK
856840;EOG093705LK
853473;EOG093705LM
850675;EOG093705M1
850873;EOG093705MM
853283;EOG093705MU
851680;EOG093705MU
850911;EOG093705N3
852716;EOG093705NI
853894;EOG093705NJ
853017;EOG093705NP
853857;EOG093705NW
856319;EOG093705OI
851632;EOG093705P7
852116;EOG093705PW
855272;EOG093705Q1
852497;EOG093705QI
851255;EOG093705QY
855949;EOG093705R0
856737;EOG093705R4
855114;EOG093705R4
852526;EOG093705R5
854563;EOG093705RB
852398;EOG093705RR
851789;EOG093705RT
854360;EOG093705S4
852962;EOG093705S5
856914;EOG093705SI
855395;EOG093705SK
852269;EOG093705ST
854120;EOG093705T2
852467;EOG093705TC
855998;EOG093705TC
854552;EOG093705TO
855323;EOG093705TT
853356;EOG093705TT
851830;EOG093705TU
855605;EOG093705U4
854279;EOG093705UC
854333;EOG093705UM
851767;EOG093705UN
854008;EOG093705VI
853214;EOG093705VI
853209;EOG093705VI
852602;EOG093705VI
853235;EOG093705VI
853235;EOG093705VI
853204;EOG093705VI
854538;EOG093705VV
853497;EOG093705VX
851021;EOG093705VZ
851112;EOG093705W0
850587;EOG093705WI
852133;EOG093705WK
851161;EOG093705X8
852439;EOG093705XU
856196;EOG093705YA
851049;EOG093705YE
852598;EOG093705YW
856019;EOG093705Z6
855403;EOG0937060G
855158;EOG0937060I
853527;EOG0937060X
856188;EOG0937061C
852414;EOG0937061C
852028;EOG0937061W
851485;EOG0937061X
854566;EOG0937061Y
851018;EOG09370622
852286;EOG09370627
850761;EOG0937062A
851787;EOG0937062F
850934;EOG0937062F
856813;EOG0937062N
850777;EOG0937062X
854590;EOG09370635
855472;EOG0937063C
851687;EOG0937063C
851879;EOG0937063H
853784;EOG0937063J
853961;EOG0937063J
856732;EOG0937063J
855745;EOG0937063J
852757;EOG0937063J
853369;EOG0937063K
852431;EOG0937064H
852241;EOG0937064O
853567;EOG0937064O
854106;EOG09370655
856000;EOG0937065H
853503;EOG0937065L
856682;EOG0937065L
851084;EOG0937065L
851607;EOG0937066G
850641;EOG0937066I
853300;EOG0937066I
856453;EOG09370670
856451;EOG09370670
855936;EOG09370683
851173;EOG09370687
854428;EOG0937068H
854764;EOG0937068R
856576;EOG0937068W
855387;EOG0937068Y
856432;EOG0937068Z
853389;EOG09370691
851364;EOG0937069U
850489;EOG093706A2
852429;EOG093706A2
855451;EOG093706A2
856646;EOG093706A2
855863;EOG093706A2
853912;EOG093706A2
855453;EOG093706A2
854530;EOG093706A2
854139;EOG093706A2
850955;EOG093706BG
855017;EOG093706D4
853658;EOG093706DZ
852583;EOG093706E9
851054;EOG093706EA
856702;EOG093706FM
852948;EOG093706G5
856849;EOG093706G8
851987;EOG093706GD
850733;EOG093706GD
850825;EOG093706GD
852978;EOG093706GD
851479;EOG093706GD
851369;EOG093706GH
855512;EOG093706GH
852985;EOG093706HB
855454;EOG093706HQ
854295;EOG093706HU
853358;EOG093706I4
854912;EOG093706I9
855792;EOG093706IW
853447;EOG093706J9
853457;EOG093706JD
852858;EOG093706JN
855742;EOG093706JX
851214;EOG093706K0
853100;EOG093706K1
851266;EOG093706K6
856478;EOG093706K9
850686;EOG093706KS
853870;EOG093706KS
854162;EOG093706L5
853193;EOG093706L9
850797;EOG093706L9
850555;EOG093706LZ
853292;EOG093706MC
851028;EOG093706ML
852065;EOG093706MV
851846;EOG093706MZ
853690;EOG093706NN
856309;EOG093706O9
856278;EOG093706OT
855264;EOG093706PM
854135;EOG093706PT
856227;EOG093706Q1
852984;EOG093706Q1
855608;EOG093706Q3
851006;EOG093706QM
850772;EOG093706RI
851685;EOG093706RI
856220;EOG093706RN
850445;EOG093706SZ
856609;EOG093706TB
854187;EOG093706TE
854233;EOG093706UJ
850963;EOG093706V9
852321;EOG093706VD
852762;EOG093706VN
852881;EOG093706VN
856524;EOG093706WN
854381;EOG093706X0
851768;EOG093706XE
853570;EOG093706XS
853846;EOG093706XT
852266;EOG093706YA
850692;EOG093706YM
851756;EOG093706ZV
855224;EOG09370700
855836;EOG09370700
856263;EOG09370709
855682;EOG0937070R
855538;EOG09370718
851312;EOG09370718
851536;EOG09370718
854738;EOG0937071V
852945;EOG09370726
850787;EOG0937072K
854515;EOG0937072K
851117;EOG0937072M
855047;EOG0937072V
855865;EOG0937072Z
855328;EOG09370730
853734;EOG09370736
854694;EOG0937073C
855884;EOG0937073J
854644;EOG0937073Q
855488;EOG09370744
851924;EOG0937074J
852425;EOG0937075Q
850549;EOG0937075S
852764;EOG0937075V
851798;EOG09370762
855149;EOG0937076C
850715;EOG0937076C
855828;EOG0937076E
856533;EOG0937076L
854594;EOG09370770
856788;EOG09370774
856789;EOG09370774
856783;EOG09370774
854598;EOG0937077P
854596;EOG0937077P
854597;EOG0937077P
851441;EOG0937078F
854066;EOG0937078V
850440;EOG09370792
854237;EOG09370796
851202;EOG09370797
856346;EOG0937079C
854305;EOG0937079D
853466;EOG0937079N
853839;EOG093707A2
850762;EOG093707AJ
850982;EOG093707AK
855833;EOG093707B7
853345;EOG093707B8
853333;EOG093707BE
855135;EOG093707CN
850653;EOG093707CU
854306;EOG093707D3
851909;EOG093707D7
856268;EOG093707DE
853025;EOG093707DE
851818;EOG093707DJ
850964;EOG093707E2
854342;EOG093707E2
852785;EOG093707E8
850624;EOG093707F0
855118;EOG093707F5
853029;EOG093707F8
855132;EOG093707FA
850301;EOG093707FN
850598;EOG093707FY
853264;EOG093707FY
851359;EOG093707G2
855343;EOG093707G3
852670;EOG093707G3
852436;EOG093707G3
854795;EOG093707GU
852060;EOG093707HH
853160;EOG093707HK
856021;EOG093707KR
854449;EOG093707KR
855203;EOG093707KS
851623;EOG093707L9
852779;EOG093707LH
852261;EOG093707LO
854883;EOG093707M9
853972;EOG093707MF
853288;EOG093707NB
855858;EOG093707NM
850885;EOG093707NM
850396;EOG093707NO
855117;EOG093707O2
850630;EOG093707OW
854423;EOG093707P5
854568;EOG093707PX
856233;EOG093707Q0
855239;EOG093707QH
855819;EOG093707QH
854548;EOG093707R4
856099;EOG093707RF
854232;EOG093707RQ
852695;EOG093707RW
850605;EOG093707RZ
852584;EOG093707RZ
856065;EOG093707SR
856255;EOG093707SW
852990;EOG093707T9
850808;EOG093707TN
855480;EOG093707UP
851964;EOG093707US
852428;EOG093707UU
854887;EOG093707V7
853707;EOG093707V7
854768;EOG093707V7
854914;EOG093707V7
851324;EOG093707VB
856832;EOG093707VB
852218;EOG093707VB
851499;EOG093707VN
854507;EOG093707WI
852395;EOG093707WR
855987;EOG093707WT
855342;EOG093707X7
851634;EOG093707X7
852683;EOG093707X9
854013;EOG093707XC
855425;EOG093707XG
856132;EOG093707YB
851412;EOG093707YK
852618;EOG093707Z0
852012;EOG093707Z4
852424;EOG093707ZT
854086;EOG0937082E
856092;EOG0937082E
851520;EOG0937082E
856655;EOG0937082L
853675;EOG0937082V
856743;EOG09370833
850420;EOG0937083A
855639;EOG0937083F
852291;EOG0937083J
853732;EOG09370847
855131;EOG09370847
853660;EOG0937084L
854824;EOG0937084O
850793;EOG0937084T
856575;EOG0937085E
855637;EOG0937085J
854253;EOG0937085J
856212;EOG0937087R
853830;EOG0937087T
852766;EOG0937087U
850377;EOG0937088J
855217;EOG09370892
853665;EOG093708AI
854664;EOG093708BD
854533;EOG093708BK
855020;EOG093708BV
855018;EOG093708BV
854151;EOG093708BV
852044;EOG093708CR
850687;EOG093708CU
851069;EOG093708D2
853806;EOG093708DA
851303;EOG093708DE
855867;EOG093708DI
853285;EOG093708E8
850830;EOG093708EB
852782;EOG093708EU
851998;EOG093708EV
854339;EOG093708F4
850870;EOG093708FF
853585;EOG093708FX
851838;EOG093708GJ
852626;EOG093708GM
855539;EOG093708GQ
855894;EOG093708HP
854718;EOG093708HX
851387;EOG093708ID
853108;EOG093708IK
852995;EOG093708IM
856614;EOG093708J2
855596;EOG093708JF
856700;EOG093708JL
856869;EOG093708K0
855975;EOG093708K4
854656;EOG093708KA
852308;EOG093708KL
851572;EOG093708KL
854916;EOG093708L3
853359;EOG093708M2
856353;EOG093708M7
852809;EOG093708MI
855448;EOG093708MO
851889;EOG093708MV
855532;EOG093708N1
850580;EOG093708ND
856409;EOG093708ND
851888;EOG093708NK
852271;EOG093708NY
853941;EOG093708NY
855907;EOG093708O4
853598;EOG093708OG
851886;EOG093708PF
856861;EOG093708PP
856412;EOG093708PX
850388;EOG093708PX
856694;EOG093708PY
852787;EOG093708QA
856742;EOG093708QB
855611;EOG093708QF
852539;EOG093708QF
855893;EOG093708QJ
850894;EOG093708QY
854487;EOG093708QY
854562;EOG093708R3
852763;EOG093708SF
850522;EOG093708SK
856367;EOG093708SZ
855346;EOG093708T3
853492;EOG093708TB
852713;EOG093708TB
852365;EOG093708TB
852499;EOG093708TH
853271;EOG093708TM
855257;EOG093708TP
855238;EOG093708TX
852265;EOG093708U0
850803;EOG093708U0
853696;EOG093708U0
852931;EOG093708U0
856425;EOG093708U0
854755;EOG093708V0
856420;EOG093708V4
851918;EOG093708V5
854343;EOG093708V6
856934;EOG093708V8
850735;EOG093708V8
850421;EOG093708V9
851384;EOG093708VI
855215;EOG093708VP
855154;EOG093708VT
855300;EOG093708WE
855399;EOG093708WJ
850562;EOG093708WL
856778;EOG093708XN
851193;EOG093708Y4
854529;EOG093708Y4
851737;EOG093708YD
853376;EOG093708YI
851968;EOG09370917
855449;EOG0937091Q
851391;EOG0937091Y
853374;EOG09370929
851797;EOG0937092T
853423;EOG0937092W
850577;EOG0937094D
856004;EOG0937094D
853138;EOG0937094D
852399;EOG0937094R
851457;EOG0937095Q
850568;EOG0937095Q
854144;EOG0937095Q
855950;EOG0937095Q
852719;EOG0937095Q
850950;EOG0937095Q
852477;EOG09370962
853385;EOG0937096F
851095;EOG0937096Z
852541;EOG09370973
853341;EOG09370973
852011;EOG09370975
850588;EOG09370975
856438;EOG09370975
856161;EOG09370975
854434;EOG0937097S
852685;EOG09370984
854441;EOG0937098W
856559;EOG0937099W
851522;EOG093709BG
855348;EOG093709BT
853181;EOG093709BZ
852747;EOG093709C6
856920;EOG093709CD
856447;EOG093709CY
854418;EOG093709DG
852228;EOG093709DG
851399;EOG093709E7
856590;EOG093709E8
853207;EOG093709E9
852601;EOG093709E9
851350;EOG093709E9
853625;EOG093709E9
856537;EOG093709EX
855568;EOG093709EX
856860;EOG093709EX
852415;EOG093709FE
851752;EOG093709FE
853959;EOG093709FE
854732;EOG093709FR
853640;EOG093709FR
856772;EOG093709FW
854820;EOG093709FW
854812;EOG093709FW
852130;EOG093709FW
854462;EOG093709FW
850314;EOG093709FW
855075;EOG093709FX
853790;EOG093709FX
852557;EOG093709G8
855509;EOG093709GC
851294;EOG093709GI
1466533;EOG093709GI
852007;EOG093709GN
854900;EOG093709H1
851171;EOG093709H1
853701;EOG093709H8
854027;EOG093709HA
850721;EOG093709HA
